# python converter.py -mp $(pwd)/out/VIT/1_2022-09-26-21-42-40/model/
/opt/conda/lib/python3.9/site-packages/transformers/models/vit/modeling_vit.py:172: TracerWarning: Converting a tensor to a Python boolean might cause the trace to be incorrect. We can't record the data flow of Python values, so this value will be treated as a constant in the future. This means that the trace might not generalize to other inputs!
  if num_channels != self.num_channels:
/opt/conda/lib/python3.9/site-packages/transformers/models/vit/modeling_vit.py:177: TracerWarning: Converting a tensor to a Python boolean might cause the trace to be incorrect. We can't record the data flow of Python values, so this value will be treated as a constant in the future. This means that the trace might not generalize to other inputs!
  if height != self.image_size[0] or width != self.image_size[1]:
Resolving data files: 100%|¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦| 1000/1000 [00:00<00:00, 50183.71it/s]
Using custom data configuration default-0457705da11e039f
Reusing dataset imagefolder (/root/.cache/huggingface/datasets/imagefolder/default-0457705da11e039f/0.0.0/48efdc62d40223daee675ca093d163bcb6cb0b7d7f93eb25aebf5edca72dc597)
100%|¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦| 1/1 [00:00<00:00, 106.09it/s]
Loading cached processed dataset at /root/.cache/huggingface/datasets/imagefolder/default-0457705da11e039f/0.0.0/48efdc62d40223daee675ca093d163bcb6cb0b7d7f93eb25aebf5edca72dc597/cache-7de29a718a59cffc.arrow
Misclassified image #1 [{'score': 0.6572412848472595, 'label': 'GP'}, {'score': 0.3427586853504181, 'label': 'GN'}] GN/2015_106542_2.jpg
Misclassified image #46 [{'score': 0.7623043060302734, 'label': 'GP'}, {'score': 0.23769567906856537, 'label': 'GN'}] GN/2015_123740_1.jpg
Misclassified image #47 [{'score': 0.6909460425376892, 'label': 'GP'}, {'score': 0.3090539574623108, 'label': 'GN'}] GN/2015_123740_2.jpg
Misclassified image #48 [{'score': 0.9054737091064453, 'label': 'GP'}, {'score': 0.09452635049819946, 'label': 'GN'}] GN/2015_125317_0.jpg
Misclassified image #49 [{'score': 0.973594069480896, 'label': 'GP'}, {'score': 0.026405921205878258, 'label': 'GN'}] GN/2015_125317_2.jpg
Misclassified image #50 [{'score': 0.8737882971763611, 'label': 'GP'}, {'score': 0.1262117326259613, 'label': 'GN'}] GN/2015_125317_4.jpg
Misclassified image #51 [{'score': 0.6329585313796997, 'label': 'GP'}, {'score': 0.3670414388179779, 'label': 'GN'}] GN/2015_125958_1.jpg
Misclassified image #52 [{'score': 0.7954245805740356, 'label': 'GP'}, {'score': 0.20457543432712555, 'label': 'GN'}] GN/2015_126082_1.jpg
Misclassified image #53 [{'score': 0.9888889789581299, 'label': 'GP'}, {'score': 0.011111009865999222, 'label': 'GN'}] GN/2015_127214_1.jpg
Misclassified image #54 [{'score': 0.9849612712860107, 'label': 'GP'}, {'score': 0.015038758516311646, 'label': 'GN'}] GN/2015_127214_2.jpg
Misclassified image #55 [{'score': 0.7045036554336548, 'label': 'GP'}, {'score': 0.29549640417099, 'label': 'GN'}] GN/2016_109035_1.jpg
Misclassified image #56 [{'score': 0.8957615494728088, 'label': 'GP'}, {'score': 0.10423848032951355, 'label': 'GN'}] GN/2016_109035_2.jpg
Misclassified image #57 [{'score': 0.8712498545646667, 'label': 'GP'}, {'score': 0.12875010073184967, 'label': 'GN'}] GN/2016_109035_3.jpg
Misclassified image #58 [{'score': 0.5038102865219116, 'label': 'GP'}, {'score': 0.496189683675766, 'label': 'GN'}] GN/2016_109627_0.jpg
Misclassified image #59 [{'score': 0.9454022645950317, 'label': 'GP'}, {'score': 0.054597802460193634, 'label': 'GN'}] GN/2016_109627_2.jpg
Misclassified image #60 [{'score': 0.5754977464675903, 'label': 'GP'}, {'score': 0.42450228333473206, 'label': 'GN'}] GN/2016_109873_3.jpg
Misclassified image #61 [{'score': 0.948830783367157, 'label': 'GP'}, {'score': 0.05116927623748779, 'label': 'GN'}] GN/2016_111026_0.jpg
Misclassified image #62 [{'score': 0.9907608032226562, 'label': 'GN'}, {'score': 0.009239205159246922, 'label': 'GP'}] GP/2015_103161_0.jpg
Misclassified image #63 [{'score': 0.9898466467857361, 'label': 'GN'}, {'score': 0.0101533317938447, 'label': 'GP'}] GP/2015_103161_1.jpg
Misclassified image #64 [{'score': 0.9839299321174622, 'label': 'GN'}, {'score': 0.01607007347047329, 'label': 'GP'}] GP/2015_103161_2.jpg
Misclassified image #65 [{'score': 0.9165575504302979, 'label': 'GN'}, {'score': 0.08344237506389618, 'label': 'GP'}] GP/2015_104336_0.jpg
Misclassified image #66 [{'score': 0.9090009331703186, 'label': 'GN'}, {'score': 0.09099901467561722, 'label': 'GP'}] GP/2015_104336_1.jpg
Misclassified image #67 [{'score': 0.9081124663352966, 'label': 'GN'}, {'score': 0.09188759326934814, 'label': 'GP'}] GP/2015_104336_2.jpg
Misclassified image #68 [{'score': 0.552685558795929, 'label': 'GN'}, {'score': 0.44731441140174866, 'label': 'GP'}] GP/2015_106684_1.jpg
Misclassified image #69 [{'score': 0.5113582611083984, 'label': 'GN'}, {'score': 0.48864173889160156, 'label': 'GP'}] GP/2015_108598_0.jpg
Misclassified image #70 [{'score': 0.9894863367080688, 'label': 'GN'}, {'score': 0.01051364280283451, 'label': 'GP'}] GP/2015_109565_0.jpg
Misclassified image #71 [{'score': 0.9781589508056641, 'label': 'GN'}, {'score': 0.021841011941432953, 'label': 'GP'}] GP/2015_109565_1.jpg
Misclassified image #72 [{'score': 0.7529535889625549, 'label': 'GN'}, {'score': 0.24704642593860626, 'label': 'GP'}] GP/2015_109565_2.jpg
Misclassified image #73 [{'score': 0.7747690677642822, 'label': 'GN'}, {'score': 0.22523094713687897, 'label': 'GP'}] GP/2015_110374_0.jpg
Misclassified image #74 [{'score': 0.7949457764625549, 'label': 'GN'}, {'score': 0.20505425333976746, 'label': 'GP'}] GP/2015_110374_1.jpg
Misclassified image #75 [{'score': 0.9878052473068237, 'label': 'GN'}, {'score': 0.012194730341434479, 'label': 'GP'}] GP/2015_110374_2.jpg
Misclassified image #76 [{'score': 0.9847738742828369, 'label': 'GN'}, {'score': 0.015226125717163086, 'label': 'GP'}] GP/2015_110374_3.jpg
Misclassified image #77 [{'score': 0.9643487930297852, 'label': 'GN'}, {'score': 0.03565114736557007, 'label': 'GP'}] GP/2015_113517_0.jpg
Misclassified image #78 [{'score': 0.9892048835754395, 'label': 'GN'}, {'score': 0.01079514343291521, 'label': 'GP'}] GP/2015_114018_1.jpg
Misclassified image #79 [{'score': 0.8073197603225708, 'label': 'GN'}, {'score': 0.19268016517162323, 'label': 'GP'}] GP/2015_114451_0.jpg
Misclassified image #80 [{'score': 0.9562227129936218, 'label': 'GN'}, {'score': 0.043777309358119965, 'label': 'GP'}] GP/2015_115812_0.jpg
Misclassified image #81 [{'score': 0.9164659380912781, 'label': 'GN'}, {'score': 0.08353406935930252, 'label': 'GP'}] GP/2015_116485_1.jpg
Elapsed Time:  281.3005154132843
Total count of misclassified images: 81
Accuracy: 91.8 %
