# python quantizer.py -mp $(pwd)/out/SWIN/100_2022-10-03-21-42-58/model/
Resolving data files: 100%|¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦| 1000/1000 [00:00<00:00, 40000.99it/s]
WARNING:datasets.builder:Using custom data configuration default-0457705da11e039f
WARNING:datasets.builder:Reusing dataset imagefolder (/root/.cache/huggingface/datasets/imagefolder/default-0457705da11e039f/0.0.0/48efdc62d40223daee675ca093d163bcb6cb0b7d7f93eb25aebf5edca72dc597)
100%|¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦| 1/1 [00:00<00:00, 129.92it/s]
WARNING:datasets.arrow_dataset:Loading cached processed dataset at /root/.cache/huggingface/datasets/imagefolder/default-0457705da11e039f/0.0.0/48efdc62d40223daee675ca093d163bcb6cb0b7d7f93eb25aebf5edca72dc597/cache-7de29a718a59cffc.arrow
Misclassified image #1 [{'score': 0.6242101788520813, 'label': 'GP'}, {'score': 0.3757897913455963, 'label': 'GN'}] GN/2015_106542_0.jpg
Misclassified image #17 [{'score': 0.6758667826652527, 'label': 'GP'}, {'score': 0.3241331875324249, 'label': 'GN'}] GN/2015_107603_1.jpg
Misclassified image #18 [{'score': 0.5836977362632751, 'label': 'GP'}, {'score': 0.41630226373672485, 'label': 'GN'}] GN/2015_107603_2.jpg
Misclassified image #19 [{'score': 0.5573514699935913, 'label': 'GP'}, {'score': 0.4426485300064087, 'label': 'GN'}] GN/2015_107624_0.jpg
Misclassified image #20 [{'score': 0.601530134677887, 'label': 'GP'}, {'score': 0.39846983551979065, 'label': 'GN'}] GN/2015_107624_1.jpg
Misclassified image #21 [{'score': 0.5623496174812317, 'label': 'GP'}, {'score': 0.4376503825187683, 'label': 'GN'}] GN/2015_107624_2.jpg
Misclassified image #22 [{'score': 0.6588318347930908, 'label': 'GP'}, {'score': 0.34116819500923157, 'label': 'GN'}] GN/2015_108006_0.jpg
Misclassified image #23 [{'score': 0.6114228367805481, 'label': 'GP'}, {'score': 0.3885771930217743, 'label': 'GN'}] GN/2015_108006_1.jpg
Misclassified image #24 [{'score': 0.634383499622345, 'label': 'GP'}, {'score': 0.36561650037765503, 'label': 'GN'}] GN/2015_108006_2.jpg
Misclassified image #25 [{'score': 0.6175493001937866, 'label': 'GP'}, {'score': 0.382450670003891, 'label': 'GN'}] GN/2015_108006_3.jpg
Misclassified image #26 [{'score': 0.6387969851493835, 'label': 'GP'}, {'score': 0.3612029552459717, 'label': 'GN'}] GN/2015_108006_4.jpg
Misclassified image #27 [{'score': 0.6582044363021851, 'label': 'GP'}, {'score': 0.34179559350013733, 'label': 'GN'}] GN/2015_108006_5.jpg
Misclassified image #28 [{'score': 0.5678542852401733, 'label': 'GP'}, {'score': 0.4321456849575043, 'label': 'GN'}] GN/2015_108024_0.jpg
Misclassified image #29 [{'score': 0.5590304136276245, 'label': 'GP'}, {'score': 0.4409695565700531, 'label': 'GN'}] GN/2015_108024_1.jpg
Misclassified image #30 [{'score': 0.5044462084770203, 'label': 'GP'}, {'score': 0.49555373191833496, 'label': 'GN'}] GN/2015_108024_2.jpg
Misclassified image #31 [{'score': 0.6510990858078003, 'label': 'GP'}, {'score': 0.3489009737968445, 'label': 'GN'}] GN/2015_108032_0.jpg
Misclassified image #32 [{'score': 0.6299704313278198, 'label': 'GP'}, {'score': 0.37002962827682495, 'label': 'GN'}] GN/2015_108032_1.jpg
Misclassified image #33 [{'score': 0.5965819358825684, 'label': 'GP'}, {'score': 0.40341806411743164, 'label': 'GN'}] GN/2015_108032_2.jpg
Misclassified image #34 [{'score': 0.5475806593894958, 'label': 'GP'}, {'score': 0.45241931080818176, 'label': 'GN'}] GN/2015_108262_0.jpg
Misclassified image #35 [{'score': 0.5690708756446838, 'label': 'GP'}, {'score': 0.4309290945529938, 'label': 'GN'}] GN/2015_108262_1.jpg
Misclassified image #36 [{'score': 0.5230752229690552, 'label': 'GP'}, {'score': 0.47692474722862244, 'label': 'GN'}] GN/2015_108262_2.jpg
Misclassified image #37 [{'score': 0.5672898888587952, 'label': 'GP'}, {'score': 0.43271011114120483, 'label': 'GN'}] GN/2015_108271_0.jpg
Misclassified image #38 [{'score': 0.5610292553901672, 'label': 'GP'}, {'score': 0.438970685005188, 'label': 'GN'}] GN/2015_108271_1.jpg
Misclassified image #39 [{'score': 0.598860502243042, 'label': 'GP'}, {'score': 0.4011395275592804, 'label': 'GN'}] GN/2015_108342_0.jpg
Misclassified image #40 [{'score': 0.5983206629753113, 'label': 'GP'}, {'score': 0.4016793370246887, 'label': 'GN'}] GN/2015_108342_1.jpg
Misclassified image #41 [{'score': 0.6474376916885376, 'label': 'GP'}, {'score': 0.3525623381137848, 'label': 'GN'}] GN/2015_108342_2.jpg
Misclassified image #42 [{'score': 0.5904031991958618, 'label': 'GP'}, {'score': 0.4095968008041382, 'label': 'GN'}] GN/2015_108375_0.jpg
Misclassified image #43 [{'score': 0.621959924697876, 'label': 'GP'}, {'score': 0.378040075302124, 'label': 'GN'}] GN/2015_108375_1.jpg
Misclassified image #44 [{'score': 0.6493749022483826, 'label': 'GP'}, {'score': 0.35062509775161743, 'label': 'GN'}] GN/2015_108375_2.jpg
Misclassified image #45 [{'score': 0.6249139308929443, 'label': 'GP'}, {'score': 0.3750861585140228, 'label': 'GN'}] GN/2015_108777_0.jpg
Misclassified image #46 [{'score': 0.5877333879470825, 'label': 'GP'}, {'score': 0.4122665822505951, 'label': 'GN'}] GN/2015_108777_1.jpg
Misclassified image #47 [{'score': 0.5990875959396362, 'label': 'GP'}, {'score': 0.40091243386268616, 'label': 'GN'}] GN/2015_108777_2.jpg
Misclassified image #48 [{'score': 0.6533244848251343, 'label': 'GP'}, {'score': 0.34667548537254333, 'label': 'GN'}] GN/2015_108833_0.jpg
Misclassified image #49 [{'score': 0.6243940591812134, 'label': 'GP'}, {'score': 0.375605970621109, 'label': 'GN'}] GN/2015_108833_1.jpg
Misclassified image #50 [{'score': 0.5448504686355591, 'label': 'GP'}, {'score': 0.45514950156211853, 'label': 'GN'}] GN/2015_108833_2.jpg
Misclassified image #51 [{'score': 0.5966905355453491, 'label': 'GP'}, {'score': 0.4033094644546509, 'label': 'GN'}] GN/2015_109164_0.jpg
Misclassified image #52 [{'score': 0.6337858438491821, 'label': 'GP'}, {'score': 0.36621421575546265, 'label': 'GN'}] GN/2015_109164_1.jpg
Misclassified image #53 [{'score': 0.5946834087371826, 'label': 'GP'}, {'score': 0.405316561460495, 'label': 'GN'}] GN/2015_109164_2.jpg
Misclassified image #54 [{'score': 0.5917661786079407, 'label': 'GP'}, {'score': 0.4082338213920593, 'label': 'GN'}] GN/2015_109185_0.jpg
Misclassified image #55 [{'score': 0.6378698945045471, 'label': 'GP'}, {'score': 0.3621300756931305, 'label': 'GN'}] GN/2015_109185_1.jpg
Misclassified image #56 [{'score': 0.5863685011863708, 'label': 'GP'}, {'score': 0.41363152861595154, 'label': 'GN'}] GN/2015_109185_2.jpg
Misclassified image #57 [{'score': 0.6357241272926331, 'label': 'GP'}, {'score': 0.36427587270736694, 'label': 'GN'}] GN/2015_109296_0.jpg
Misclassified image #58 [{'score': 0.6687531471252441, 'label': 'GP'}, {'score': 0.33124685287475586, 'label': 'GN'}] GN/2015_109296_1.jpg
Misclassified image #59 [{'score': 0.6359137892723083, 'label': 'GP'}, {'score': 0.36408618092536926, 'label': 'GN'}] GN/2015_109296_2.jpg
Misclassified image #60 [{'score': 0.5137805938720703, 'label': 'GP'}, {'score': 0.4862194061279297, 'label': 'GN'}] GN/2015_109378_0.jpg
Misclassified image #61 [{'score': 0.5692434906959534, 'label': 'GP'}, {'score': 0.43075647950172424, 'label': 'GN'}] GN/2015_109378_1.jpg
Misclassified image #62 [{'score': 0.6430341601371765, 'label': 'GP'}, {'score': 0.3569658696651459, 'label': 'GN'}] GN/2015_109378_2.jpg
Misclassified image #63 [{'score': 0.5511777400970459, 'label': 'GP'}, {'score': 0.4488222599029541, 'label': 'GN'}] GN/2015_109378_3.jpg
Misclassified image #64 [{'score': 0.5983853936195374, 'label': 'GP'}, {'score': 0.40161460638046265, 'label': 'GN'}] GN/2015_109619_0.jpg
Misclassified image #65 [{'score': 0.5787037014961243, 'label': 'GP'}, {'score': 0.42129623889923096, 'label': 'GN'}] GN/2015_109619_1.jpg
Misclassified image #66 [{'score': 0.6327901482582092, 'label': 'GP'}, {'score': 0.36720985174179077, 'label': 'GN'}] GN/2015_109619_2.jpg
Misclassified image #67 [{'score': 0.5628193020820618, 'label': 'GP'}, {'score': 0.437180757522583, 'label': 'GN'}] GN/2015_109625_0.jpg
Misclassified image #68 [{'score': 0.5174794793128967, 'label': 'GP'}, {'score': 0.48252055048942566, 'label': 'GN'}] GN/2015_109625_1.jpg
Misclassified image #69 [{'score': 0.5492478013038635, 'label': 'GP'}, {'score': 0.45075225830078125, 'label': 'GN'}] GN/2015_109625_2.jpg
Misclassified image #70 [{'score': 0.6863870620727539, 'label': 'GP'}, {'score': 0.3136129379272461, 'label': 'GN'}] GN/2015_109763_0.jpg
Misclassified image #71 [{'score': 0.7459247708320618, 'label': 'GP'}, {'score': 0.25407522916793823, 'label': 'GN'}] GN/2015_109763_1.jpg
Misclassified image #72 [{'score': 0.7444922924041748, 'label': 'GP'}, {'score': 0.2555076777935028, 'label': 'GN'}] GN/2015_109763_2.jpg
Misclassified image #73 [{'score': 0.7770155072212219, 'label': 'GP'}, {'score': 0.22298455238342285, 'label': 'GN'}] GN/2015_109763_3.jpg
Misclassified image #74 [{'score': 0.6891935467720032, 'label': 'GP'}, {'score': 0.3108064830303192, 'label': 'GN'}] GN/2015_109763_4.jpg
Misclassified image #75 [{'score': 0.7700888514518738, 'label': 'GP'}, {'score': 0.22991116344928741, 'label': 'GN'}] GN/2015_109763_5.jpg
Misclassified image #76 [{'score': 0.6644285321235657, 'label': 'GP'}, {'score': 0.3355715274810791, 'label': 'GN'}] GN/2015_109925_0.jpg
Misclassified image #77 [{'score': 0.5957574248313904, 'label': 'GP'}, {'score': 0.404242604970932, 'label': 'GN'}] GN/2015_109925_1.jpg
Misclassified image #78 [{'score': 0.6087868809700012, 'label': 'GP'}, {'score': 0.39121314883232117, 'label': 'GN'}] GN/2015_109925_2.jpg
Misclassified image #79 [{'score': 0.5039150714874268, 'label': 'GP'}, {'score': 0.49608486890792847, 'label': 'GN'}] GN/2015_109963_2.jpg
Misclassified image #80 [{'score': 0.5553153157234192, 'label': 'GP'}, {'score': 0.44468462467193604, 'label': 'GN'}] GN/2015_109977_0.jpg
Misclassified image #81 [{'score': 0.529083788394928, 'label': 'GP'}, {'score': 0.47091612219810486, 'label': 'GN'}] GN/2015_109977_2.jpg
Misclassified image #82 [{'score': 0.6243202686309814, 'label': 'GP'}, {'score': 0.37567979097366333, 'label': 'GN'}] GN/2015_110054_0.jpg
Misclassified image #83 [{'score': 0.5909722447395325, 'label': 'GP'}, {'score': 0.40902775526046753, 'label': 'GN'}] GN/2015_110054_1.jpg
Misclassified image #84 [{'score': 0.6198950409889221, 'label': 'GP'}, {'score': 0.38010498881340027, 'label': 'GN'}] GN/2015_110054_2.jpg
Misclassified image #85 [{'score': 0.5804173350334167, 'label': 'GP'}, {'score': 0.41958266496658325, 'label': 'GN'}] GN/2015_110126_0.jpg
Misclassified image #86 [{'score': 0.6444593071937561, 'label': 'GP'}, {'score': 0.3555406630039215, 'label': 'GN'}] GN/2015_110126_1.jpg
Misclassified image #87 [{'score': 0.5543279051780701, 'label': 'GP'}, {'score': 0.44567203521728516, 'label': 'GN'}] GN/2015_110126_2.jpg
Misclassified image #88 [{'score': 0.6907814145088196, 'label': 'GP'}, {'score': 0.30921855568885803, 'label': 'GN'}] GN/2015_110456_0.jpg
Misclassified image #89 [{'score': 0.5732179284095764, 'label': 'GP'}, {'score': 0.4267820119857788, 'label': 'GN'}] GN/2015_110456_1.jpg
Misclassified image #90 [{'score': 0.6896014213562012, 'label': 'GP'}, {'score': 0.3103986382484436, 'label': 'GN'}] GN/2015_110456_2.jpg
Misclassified image #91 [{'score': 0.5869858860969543, 'label': 'GP'}, {'score': 0.41301417350769043, 'label': 'GN'}] GN/2015_110456_3.jpg
Misclassified image #92 [{'score': 0.572342574596405, 'label': 'GP'}, {'score': 0.4276573956012726, 'label': 'GN'}] GN/2015_110456_4.jpg
Misclassified image #93 [{'score': 0.5291239023208618, 'label': 'GP'}, {'score': 0.4708760976791382, 'label': 'GN'}] GN/2015_110559_0.jpg
Misclassified image #94 [{'score': 0.5641171932220459, 'label': 'GP'}, {'score': 0.4358827471733093, 'label': 'GN'}] GN/2015_110559_1.jpg
Misclassified image #95 [{'score': 0.5293329954147339, 'label': 'GP'}, {'score': 0.4706669747829437, 'label': 'GN'}] GN/2015_110559_2.jpg
Misclassified image #96 [{'score': 0.5712292194366455, 'label': 'GP'}, {'score': 0.4287707805633545, 'label': 'GN'}] GN/2015_110615_0.jpg
Misclassified image #97 [{'score': 0.5932409763336182, 'label': 'GP'}, {'score': 0.40675899386405945, 'label': 'GN'}] GN/2015_110615_1.jpg
Misclassified image #98 [{'score': 0.602196991443634, 'label': 'GP'}, {'score': 0.3978029787540436, 'label': 'GN'}] GN/2015_110615_2.jpg
Misclassified image #99 [{'score': 0.570225179195404, 'label': 'GP'}, {'score': 0.42977476119995117, 'label': 'GN'}] GN/2015_110695_0.jpg
Misclassified image #100 [{'score': 0.6293979287147522, 'label': 'GP'}, {'score': 0.3706020712852478, 'label': 'GN'}] GN/2015_110695_1.jpg
Misclassified image #101 [{'score': 0.562303900718689, 'label': 'GP'}, {'score': 0.43769609928131104, 'label': 'GN'}] GN/2015_110695_2.jpg
Misclassified image #102 [{'score': 0.5864102244377136, 'label': 'GP'}, {'score': 0.41358980536460876, 'label': 'GN'}] GN/2015_110748_0.jpg
Misclassified image #103 [{'score': 0.6005589962005615, 'label': 'GP'}, {'score': 0.3994410037994385, 'label': 'GN'}] GN/2015_110748_1.jpg
Misclassified image #104 [{'score': 0.5455294847488403, 'label': 'GP'}, {'score': 0.4544704854488373, 'label': 'GN'}] GN/2015_110748_2.jpg
Misclassified image #105 [{'score': 0.6007773876190186, 'label': 'GP'}, {'score': 0.39922261238098145, 'label': 'GN'}] GN/2015_110748_3.jpg
Misclassified image #106 [{'score': 0.673234760761261, 'label': 'GP'}, {'score': 0.3267652690410614, 'label': 'GN'}] GN/2015_110826_0.jpg
Misclassified image #107 [{'score': 0.6568729877471924, 'label': 'GP'}, {'score': 0.34312704205513, 'label': 'GN'}] GN/2015_110826_1.jpg
Misclassified image #108 [{'score': 0.6993849873542786, 'label': 'GP'}, {'score': 0.3006150424480438, 'label': 'GN'}] GN/2015_110826_2.jpg
Misclassified image #109 [{'score': 0.6114813685417175, 'label': 'GP'}, {'score': 0.38851872086524963, 'label': 'GN'}] GN/2015_110922_0.jpg
Misclassified image #110 [{'score': 0.5209742784500122, 'label': 'GP'}, {'score': 0.4790257513523102, 'label': 'GN'}] GN/2015_110922_1.jpg
Misclassified image #111 [{'score': 0.5081332325935364, 'label': 'GP'}, {'score': 0.4918668270111084, 'label': 'GN'}] GN/2015_110922_3.jpg
Misclassified image #112 [{'score': 0.5995891094207764, 'label': 'GP'}, {'score': 0.40041089057922363, 'label': 'GN'}] GN/2015_110953_0.jpg
Misclassified image #113 [{'score': 0.5564640164375305, 'label': 'GP'}, {'score': 0.44353604316711426, 'label': 'GN'}] GN/2015_110953_1.jpg
Misclassified image #114 [{'score': 0.5893744826316833, 'label': 'GP'}, {'score': 0.41062548756599426, 'label': 'GN'}] GN/2015_110953_3.jpg
Misclassified image #115 [{'score': 0.6445298790931702, 'label': 'GP'}, {'score': 0.35547006130218506, 'label': 'GN'}] GN/2015_110966_0.jpg
Misclassified image #116 [{'score': 0.657798707485199, 'label': 'GP'}, {'score': 0.3422013521194458, 'label': 'GN'}] GN/2015_110966_1.jpg
Misclassified image #117 [{'score': 0.6386964321136475, 'label': 'GP'}, {'score': 0.36130356788635254, 'label': 'GN'}] GN/2015_110966_2.jpg
Misclassified image #118 [{'score': 0.6344214081764221, 'label': 'GP'}, {'score': 0.36557862162590027, 'label': 'GN'}] GN/2015_111151_0.jpg
Misclassified image #119 [{'score': 0.6108565926551819, 'label': 'GP'}, {'score': 0.3891434371471405, 'label': 'GN'}] GN/2015_111151_1.jpg
Misclassified image #120 [{'score': 0.7149244546890259, 'label': 'GP'}, {'score': 0.2850755751132965, 'label': 'GN'}] GN/2015_111151_2.jpg
Misclassified image #121 [{'score': 0.6279444098472595, 'label': 'GP'}, {'score': 0.3720555901527405, 'label': 'GN'}] GN/2015_111229_0.jpg
Misclassified image #122 [{'score': 0.577595591545105, 'label': 'GP'}, {'score': 0.42240437865257263, 'label': 'GN'}] GN/2015_111229_1.jpg
Misclassified image #123 [{'score': 0.5675667524337769, 'label': 'GP'}, {'score': 0.43243321776390076, 'label': 'GN'}] GN/2015_111229_2.jpg
Misclassified image #124 [{'score': 0.5867537260055542, 'label': 'GP'}, {'score': 0.4132463037967682, 'label': 'GN'}] GN/2015_111229_3.jpg
Misclassified image #125 [{'score': 0.6634253859519958, 'label': 'GP'}, {'score': 0.33657464385032654, 'label': 'GN'}] GN/2015_111287_0.jpg
Misclassified image #126 [{'score': 0.5801425576210022, 'label': 'GP'}, {'score': 0.4198574125766754, 'label': 'GN'}] GN/2015_111563_0.jpg
Misclassified image #127 [{'score': 0.5416807532310486, 'label': 'GP'}, {'score': 0.4583193063735962, 'label': 'GN'}] GN/2015_111563_1.jpg
Misclassified image #128 [{'score': 0.5867781043052673, 'label': 'GP'}, {'score': 0.41322192549705505, 'label': 'GN'}] GN/2015_111563_2.jpg
Misclassified image #129 [{'score': 0.5982844829559326, 'label': 'GP'}, {'score': 0.4017154574394226, 'label': 'GN'}] GN/2015_111861_0.jpg
Misclassified image #130 [{'score': 0.5788990259170532, 'label': 'GP'}, {'score': 0.4211009740829468, 'label': 'GN'}] GN/2015_111861_1.jpg
Misclassified image #131 [{'score': 0.5417202115058899, 'label': 'GP'}, {'score': 0.4582797586917877, 'label': 'GN'}] GN/2015_111861_2.jpg
Misclassified image #132 [{'score': 0.5101247429847717, 'label': 'GP'}, {'score': 0.4898751676082611, 'label': 'GN'}] GN/2015_111894_0.jpg
Misclassified image #133 [{'score': 0.532782256603241, 'label': 'GP'}, {'score': 0.46721768379211426, 'label': 'GN'}] GN/2015_111894_1.jpg
Misclassified image #134 [{'score': 0.5150942802429199, 'label': 'GP'}, {'score': 0.48490574955940247, 'label': 'GN'}] GN/2015_111894_2.jpg
Misclassified image #135 [{'score': 0.6182748079299927, 'label': 'GP'}, {'score': 0.3817252218723297, 'label': 'GN'}] GN/2015_111923_0.jpg
Misclassified image #136 [{'score': 0.6500129699707031, 'label': 'GP'}, {'score': 0.3499870002269745, 'label': 'GN'}] GN/2015_111923_1.jpg
Misclassified image #137 [{'score': 0.6163303852081299, 'label': 'GP'}, {'score': 0.3836696445941925, 'label': 'GN'}] GN/2015_111923_2.jpg
Misclassified image #138 [{'score': 0.586852490901947, 'label': 'GP'}, {'score': 0.413147509098053, 'label': 'GN'}] GN/2015_111923_3.jpg
Misclassified image #139 [{'score': 0.5172394514083862, 'label': 'GP'}, {'score': 0.482760488986969, 'label': 'GN'}] GN/2015_111973_0.jpg
Misclassified image #140 [{'score': 0.5523965358734131, 'label': 'GP'}, {'score': 0.4476034641265869, 'label': 'GN'}] GN/2015_111973_2.jpg
Misclassified image #141 [{'score': 0.6420697569847107, 'label': 'GP'}, {'score': 0.3579302728176117, 'label': 'GN'}] GN/2015_112095_0.jpg
Misclassified image #142 [{'score': 0.6463783979415894, 'label': 'GP'}, {'score': 0.35362160205841064, 'label': 'GN'}] GN/2015_112095_1.jpg
Misclassified image #143 [{'score': 0.6480207443237305, 'label': 'GP'}, {'score': 0.35197922587394714, 'label': 'GN'}] GN/2015_112095_2.jpg
Misclassified image #144 [{'score': 0.6339854598045349, 'label': 'GP'}, {'score': 0.3660144805908203, 'label': 'GN'}] GN/2015_112095_3.jpg
Misclassified image #145 [{'score': 0.5444004535675049, 'label': 'GP'}, {'score': 0.4555995762348175, 'label': 'GN'}] GN/2015_112157_0.jpg
Misclassified image #146 [{'score': 0.5069015026092529, 'label': 'GP'}, {'score': 0.49309849739074707, 'label': 'GN'}] GN/2015_112157_1.jpg
Misclassified image #147 [{'score': 0.587684690952301, 'label': 'GP'}, {'score': 0.4123152494430542, 'label': 'GN'}] GN/2015_112157_2.jpg
Misclassified image #148 [{'score': 0.648589015007019, 'label': 'GP'}, {'score': 0.3514109253883362, 'label': 'GN'}] GN/2015_112374_0.jpg
Misclassified image #149 [{'score': 0.6207724809646606, 'label': 'GP'}, {'score': 0.37922748923301697, 'label': 'GN'}] GN/2015_112374_1.jpg
Misclassified image #150 [{'score': 0.6322814226150513, 'label': 'GP'}, {'score': 0.3677186071872711, 'label': 'GN'}] GN/2015_112374_2.jpg
Misclassified image #151 [{'score': 0.5309184193611145, 'label': 'GP'}, {'score': 0.4690815210342407, 'label': 'GN'}] GN/2015_112378_0.jpg
Misclassified image #152 [{'score': 0.5232811570167542, 'label': 'GP'}, {'score': 0.4767189025878906, 'label': 'GN'}] GN/2015_112378_1.jpg
Misclassified image #153 [{'score': 0.5723961591720581, 'label': 'GP'}, {'score': 0.4276038110256195, 'label': 'GN'}] GN/2015_112378_2.jpg
Misclassified image #154 [{'score': 0.6406621336936951, 'label': 'GP'}, {'score': 0.3593378961086273, 'label': 'GN'}] GN/2015_112502_0.jpg
Misclassified image #155 [{'score': 0.5557620525360107, 'label': 'GP'}, {'score': 0.44423797726631165, 'label': 'GN'}] GN/2015_112502_1.jpg
Misclassified image #156 [{'score': 0.6522082090377808, 'label': 'GP'}, {'score': 0.347791850566864, 'label': 'GN'}] GN/2015_112502_2.jpg
