python quantizer.py -mp $(pwd)/out/DEIT/1_2022-09-26-22-21-45/model/
Resolving data files: 100%|¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦| 1000/1000 [00:00<00:00, 74313.07it/s]
WARNING:datasets.builder:Using custom data configuration default-0457705da11e039f
WARNING:datasets.builder:Reusing dataset imagefolder (/root/.cache/huggingface/datasets/imagefolder/default-0457705da11e039f/0.0.0/48efdc62d40223daee675ca093d163bcb6cb0b7d7f93eb25aebf5edca72dc597)
100%|¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦| 1/1 [00:00<00:00, 105.82it/s]
WARNING:datasets.arrow_dataset:Loading cached processed dataset at /root/.cache/huggingface/datasets/imagefolder/default-0457705da11e039f/0.0.0/48efdc62d40223daee675ca093d163bcb6cb0b7d7f93eb25aebf5edca72dc597/cache-7de29a718a59cffc.arrow
Misclassified image #1 [{'score': 0.8794257044792175, 'label': 'GP'}, {'score': 0.12057433277368546, 'label': 'GN'}] GN/2015_106542_2.jpg
Misclassified image #48 [{'score': 0.8978185653686523, 'label': 'GP'}, {'score': 0.10218143463134766, 'label': 'GN'}] GN/2016_109035_3.jpg
Misclassified image #49 [{'score': 0.8753676414489746, 'label': 'GP'}, {'score': 0.1246323511004448, 'label': 'GN'}] GN/2016_109627_2.jpg
Misclassified image #50 [{'score': 0.6494181156158447, 'label': 'GP'}, {'score': 0.3505818545818329, 'label': 'GN'}] GN/2016_109873_3.jpg
Misclassified image #51 [{'score': 0.7852330207824707, 'label': 'GP'}, {'score': 0.21476700901985168, 'label': 'GN'}] GN/2016_109922_0.jpg
Misclassified image #52 [{'score': 0.927791178226471, 'label': 'GP'}, {'score': 0.07220885157585144, 'label': 'GN'}] GN/2016_109922_2.jpg
Misclassified image #53 [{'score': 0.6194489598274231, 'label': 'GP'}, {'score': 0.3805510699748993, 'label': 'GN'}] GN/2016_111026_0.jpg
Misclassified image #54 [{'score': 0.9942129254341125, 'label': 'GN'}, {'score': 0.005787054542452097, 'label': 'GP'}] GP/2015_103161_0.jpg
Misclassified image #55 [{'score': 0.994860053062439, 'label': 'GN'}, {'score': 0.005139966960996389, 'label': 'GP'}] GP/2015_103161_1.jpg
Misclassified image #56 [{'score': 0.9948327541351318, 'label': 'GN'}, {'score': 0.005167250521481037, 'label': 'GP'}] GP/2015_103161_2.jpg
Misclassified image #57 [{'score': 0.9321651458740234, 'label': 'GN'}, {'score': 0.06783492118120193, 'label': 'GP'}] GP/2015_104336_0.jpg
Misclassified image #58 [{'score': 0.851640522480011, 'label': 'GN'}, {'score': 0.1483595371246338, 'label': 'GP'}] GP/2015_104336_1.jpg
Misclassified image #59 [{'score': 0.9604184627532959, 'label': 'GN'}, {'score': 0.039581555873155594, 'label': 'GP'}] GP/2015_104336_2.jpg
Misclassified image #60 [{'score': 0.8742031455039978, 'label': 'GN'}, {'score': 0.12579679489135742, 'label': 'GP'}] GP/2015_109565_0.jpg
Misclassified image #61 [{'score': 0.6382057070732117, 'label': 'GN'}, {'score': 0.3617943227291107, 'label': 'GP'}] GP/2015_110374_0.jpg
Misclassified image #62 [{'score': 0.6997238397598267, 'label': 'GN'}, {'score': 0.30027616024017334, 'label': 'GP'}] GP/2015_110374_1.jpg
Misclassified image #63 [{'score': 0.992691695690155, 'label': 'GN'}, {'score': 0.0073083387687802315, 'label': 'GP'}] GP/2015_110374_2.jpg
Misclassified image #64 [{'score': 0.9903801679611206, 'label': 'GN'}, {'score': 0.00961990561336279, 'label': 'GP'}] GP/2015_110374_3.jpg
Misclassified image #65 [{'score': 0.9937719702720642, 'label': 'GN'}, {'score': 0.006228023674339056, 'label': 'GP'}] GP/2015_114018_1.jpg
Misclassified image #66 [{'score': 0.6452671885490417, 'label': 'GN'}, {'score': 0.35473278164863586, 'label': 'GP'}] GP/2015_114451_0.jpg
Misclassified image #67 [{'score': 0.7179195880889893, 'label': 'GN'}, {'score': 0.28208041191101074, 'label': 'GP'}] GP/2015_114451_1.jpg
Misclassified image #68 [{'score': 0.9829511046409607, 'label': 'GN'}, {'score': 0.0170489139854908, 'label': 'GP'}] GP/2015_115812_0.jpg
Misclassified image #69 [{'score': 0.8317893147468567, 'label': 'GN'}, {'score': 0.16821064054965973, 'label': 'GP'}] GP/2015_115812_2.jpg
Elapsed Time:  257.98129510879517
Total count of misclassified images: 69
Accuracy: 93.0 %
